A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0325,Chlorpropamide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0325,Chlorpropamide,D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0418,Dapagliflozin,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0418,Dapagliflozin,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D1779,Dulaglutide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D1779,Dulaglutide,D0685,Fluticasone (topical),Pharmacodynamic antagonistic effects
D0565,Empagliflozin,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D1782,Ertugliflozin,D0685,Fluticasone (topical),Pharmacodynamic antagonistic effects
D1784,Exenatide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D1784,Exenatide,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0727,Glimepiride,D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0728,Glipizide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0728,Glipizide,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0728,Glipizide,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0728,Glipizide,D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0730,Glyburide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0730,Glyburide,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0730,Glyburide,D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0730,Glyburide,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0730,Glyburide,D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0807,Insulin aspart (aspart protamine),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0807,Insulin aspart (aspart protamine),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0808,Insulin aspart (aspart),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0808,Insulin aspart (aspart),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0809,Insulin degludec,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0810,Insulin detemir,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0810,Insulin detemir,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0811,Insulin glargine,D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0812,Insulin glulisine,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0812,Insulin glulisine,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0813,Insulin human,D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0813,Insulin human,D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0814,"Insulin human (inhalation, rapid acting)",D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0815,Insulin human (isophane),D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0816,Insulin human (regular),D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0817,Insulin human (zinc extended),D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0818,Insulin human (zinc),D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1772,Dexamethasone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0819,Insulin lispro,D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1735,Alclometasone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1737,Amcinonide,Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1770,Desonide (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1771,Desoximetasone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1773,Diflorasone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1786,Fluocinonide (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1788,Flurandrenolide (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1813,Hydrocortisone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1844,Methylprednisolone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1869,Prednicarbate (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1911,Triamcinolone (topical),Pharmacodynamic antagonistic effects
D0820,Insulin lispro (protamine),D1916,Ulobetasol (topical),Pharmacodynamic antagonistic effects
D0930,Linagliptin,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0936,Liraglutide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D0936,Liraglutide,D1804,Halcinonide (topical),Pharmacodynamic antagonistic effects
D0941,Lixisenatide,D1762,Clobetasol (topical),Pharmacodynamic antagonistic effects
D1015,Metformin,D1748,Betamethasone (topical),Pharmacodynamic antagonistic effects
D1015,Metformin,D1763,Clocortolone (topical),Pharmacodynamic antagonistic effects
